emp_no,first_name,second_name,department,wage,project_completion_rate
5719,Eric,Anderson,Research,77710.22,35.72895
5720,Richard,Patterson,Testing,50041.57,47.23455
5721,Amy,Williams,Research,42744.67,23.18104
5722,Edward,Anderson,Testing,6978.59,56.87565
5723,George,Mann,HR,70617.94,49.79173
5724,John,Chavez,Testing,88789.85,60.19562
5725,Amy,Shelton,Research,50419.55,44.49352
5726,Barbara,Martin,Research,41792.22,48.53206
5727,Alexander,Schaefer,HR,23034.44,37.29354
5728,Rebecca,Burgess,Testing,76634.08,38.50875
5729,Lindsey,Brady,Sales,89727.58,65.97750
5730,Daryl,Hill,HR,9495.11,53.03326
5731,Ryan,Stewart,Sales,20259.99,53.92820
5732,April,Patterson,Sales,60781.4,64.87048
5733,Colin,Armstrong,IT,69255.22,40.29532
5734,Curtis,Johnson,Research,59843.25,48.32854
5735,Corey,Watson,IT,32667.52,44.02330
5736,Leah,Sheppard,IT,62799.74,42.27847
5737,Justin,Weeks,HR,72876,41.36247
5738,Jeremy,Cline,Testing,77222.72,50.27221
5739,Chad,Warner,IT,96254.24,46.11623
5740,Rachel,Gomez,Sales,7274.24,55.16022
5741,Melissa,Norman,Sales,95667.33,62.75304
5742,William,Craig,IT,5864.87,51.14202
5743,Christina,Coleman,Testing,16696.88,54.10737
5744,Angel,Sparks,Research,46918.04,48.21404
5745,Samantha,Solomon,IT,43359.12,46.41487
5746,Jacob,Ortega,Testing,36382.86,47.67179
5747,Amanda,Thompson,Research,16096.27,65.12966
5748,Bailey,Warren,IT,29804.01,43.95268
5749,Janet,Boyd,Sales,55093.22,53.44843
5750,Jermaine,Johnston,IT,3130.82,40.19964
5751,Lisa,Ashley,Testing,2655.18,48.96338
5752,Kevin,Johnston,HR,50468.65,56.80448
5753,Chelsea,Hatfield,HR,53879.31,19.78956
5754,Alyssa,Perry,IT,70684.75,44.44160
5755,Jordan,Miller,Testing,24972.49,43.31731
5756,Pamela,Watson,IT,72413.04,59.49025
5757,Wendy,Johnson,IT,55211.63,43.05229
5758,Jessica,Barnes,IT,82501.95,31.03579
5759,Jennifer,Williams,IT,73976.32,66.42592
5760,Nicholas,Patterson,IT,64740.83,50.53236
5761,Donald,Matthews,Testing,62237.31,44.57167
5762,Kristina,Leblanc,IT,85900.75,35.62556
5763,Tammy,Curtis,HR,87881.24,41.08180
5764,William,Zamora,Research,3189.6,49.81765
5765,Lisa,Hess,IT,46859.08,47.03201
5766,Pamela,Gordon,Research,25801.89,52.00457
5767,Robert,Marshall,Testing,54031.06,47.14614
5768,Patrick,Wagner,IT,1512.7,52.29730
5769,Natalie,Brown,Testing,77287.83,52.44824
5770,Gerald,Porter,Testing,51340.57,46.36156
5771,Troy,Moore,Research,74362.08,69.41444
5772,Kelly,Wilson,Sales,63071.39,59.63781
5773,Steven,Palmer,IT,78312.95,52.34278
5774,Jeffery,Pittman,IT,1655.69,41.90863
5775,David,Murphy,Research,5156.52,47.54502
5776,Rebecca,Luna,Testing,22791.63,41.08909
5777,Jessica,Fuller,HR,47622.74,37.82653
5778,Tara,Wilson,HR,24150.61,48.76331
5779,Melissa,Gonzalez,IT,73181.16,60.31379
5780,Susan,Crawford,Testing,89839.39,64.70011
5781,Joel,Gill,HR,44870.59,44.61364
5782,Andrew,Sanders,Research,83352.02,33.68839
5783,Jillian,Cook,IT,20537.81,34.41177
5784,William,Nash,Testing,19179.34,76.94023
5785,Erica,Wilson,IT,10360.73,67.24715
5786,Jenna,Lang,IT,23806.31,48.19188
5787,Vanessa,Sanders,Testing,76789.7,45.81954
5788,Robert,Bruce,Sales,26430.91,47.51705
5789,Robert,Parks,IT,72998.77,53.73720
5790,Tiffany,Murillo,IT,19385.96,37.27733
5791,Russell,Andrews,Testing,14822.13,43.55084
5792,Paul,Peterson,IT,1907.15,51.22077
5793,Carl,Thompson,Testing,34538.85,40.70377
5794,Christy,Wells,Research,78070.75,37.67578
5795,Anita,Blair,HR,25513.87,54.15444
5796,Martin,Perry,Research,62160.67,35.95808
5797,Joseph,Smith,IT,58352.39,41.83855
5798,Cesar,Mccall,HR,44442.24,73.72535
5799,Tracey,Parker,Sales,5809.97,46.19617
5800,Kelsey,Myers,Testing,99971.44,61.37909
5801,Randy,Donovan,HR,81811.55,61.87401
5802,Kimberly,Waller,Testing,41216.41,43.58342
5803,Joseph,Hernandez,HR,15314.84,60.74794
5804,Joseph,Martin,Sales,48275.6,37.67504
5805,Todd,Garcia,Research,11405.85,56.34484
5806,Zachary,Barron,HR,43529.39,52.12802
5807,Brian,Smith,IT,40519.9,50.42635
5808,Laura,Clay,Sales,74008.63,44.45376
5809,April,Hamilton,Research,20066.67,56.89014
5810,Nicholas,Johnson,HR,83201.69,57.57981
5811,Christian,Moreno,HR,39852.02,60.98966
5812,Bridget,Rodriguez,IT,93369.55,57.00087
5813,Lauren,Rocha,Testing,90494.4,70.37482
5814,Stacy,Chase,Research,91211.55,51.29709
5815,Carl,Lowe,Sales,16731.55,62.48908
5816,Brandon,Perez,HR,23514.97,37.29736
5817,Laurie,Hernandez,IT,53248.42,53.39311
5818,Melissa,Shaffer,IT,73890.09,55.40282
5819,Jessica,Gaines,Sales,14697.29,38.02273
5820,Kiara,Huffman,Testing,57048.47,44.11619
5821,Nicole,Joseph,Testing,72694.86,55.07418
5822,Eric,Mcgee,HR,36247.1,58.21118
5823,Nicholas,Bennett,Sales,56269.15,61.20077
5824,Jonathan,Murray,Research,14427.32,44.68434
5825,Jeffrey,Torres,Research,72997.76,75.38138
5826,Daniel,Ramos,Research,28333.67,62.40891
5827,Joyce,Morris,Research,97401.37,44.12750
5828,Philip,Morales,Sales,7859.5,41.16396
5829,David,Moore,Testing,17133.53,54.00518
5830,William,Jackson,Testing,2440.65,52.91407
5831,Melissa,Frederick,Sales,64535.22,36.83021
5832,Jonathan,Anderson,Testing,31069.15,49.33610
5833,William,White,Testing,52504.69,53.00726
5834,Kimberly,Copeland,HR,72999.86,56.45936
5835,Douglas,Campbell,Research,40373.99,40.42608
5836,Dawn,Rodriguez,Testing,74284.35,37.72309
5837,Mrs.,Kathy,IT,49630.87,63.78457
5838,Laura,Thompson,HR,45324.44,60.79388
5839,Joseph,Humphrey,Testing,38864.19,44.60579
5840,Toni,Wilson,Testing,78682.08,61.63338
5841,Antonio,Roberts,Research,86284.09,72.56794
5842,Steven,Walker,Testing,86441.42,47.38421
5843,Becky,Johnson,HR,95179.8,66.28323
5844,Denise,Tran,HR,53162.37,33.11156
5845,Daniel,Gray,Research,19484.07,54.91761
5846,Brian,Bowman,Testing,30477.24,63.30178
5847,Rebecca,Marshall,Sales,3277.97,48.22536
5848,Tina,Hernandez,Testing,29433.27,39.47833
5849,John,Hamilton,Testing,52783.78,45.24782
5850,Aaron,Khan,IT,38721.69,46.53267
5851,Abigail,White,Testing,13799.11,52.61111
5852,Matthew,Martin,Testing,21977.08,49.08200
5853,Linda,Smith,HR,91481.35,39.38805
5854,Charles,Mitchell,Research,92297.83,36.42165
5855,Rhonda,Torres,HR,97607.27,59.40554
5856,Monica,Jones,Testing,19371.72,68.07684
5857,Elizabeth,White,IT,85735.01,44.93894
5858,Monica,Smith,IT,94488.41,32.99550
5859,Thomas,Smith,Testing,82829.17,53.65463
5860,Patricia,Taylor,Testing,79219.57,43.56642
5861,Kathleen,Harris,Research,71126.42,58.15993
5862,Richard,Barker,Research,51.99,55.22667
5863,Brittany,Taylor,Sales,43625.79,49.54432
5864,Mr.,Timothy,Research,41690.52,51.42529
5865,Christy,Gonzales,Sales,96756.75,37.83587
5866,Richard,Lopez,Testing,14754.17,57.64871
5867,Thomas,Carroll,HR,32676.74,55.46464
5868,Gabrielle,Allison,Research,1972.61,44.30698
5869,Scott,Carson,Research,11344.33,45.42756
5870,Daniel,Stephens,Testing,71360.83,34.57971
5871,Katherine,Harris,Testing,86138.32,39.53785
5872,Lee,Wright,Research,69159.36,41.31568
5873,Luis,Graham,IT,15240.38,41.55858
5874,Michael,White,Research,2834.47,37.29843
5875,David,Gonzalez,Sales,12175.53,61.43072
5876,Pamela,Love,IT,65918.89,39.38078
5877,John,Miller,IT,24625.57,59.43985
5878,Kenneth,Mason,Sales,57691.44,58.75581
5879,Brett,Gill,Research,98352.45,54.08342
5880,Dawn,Chandler,HR,86709.38,50.77756
5881,Melissa,Jackson,Testing,29918.19,56.09520
5882,Justin,Mcneil,Sales,56191.78,42.61986
5883,Debbie,Beasley,Testing,37835.68,58.56046
5884,Christina,Gomez,IT,73357.59,52.01494
5885,Jerry,Nguyen,IT,94203.53,39.81055
5886,Sean,Castro,Research,18485.38,55.56672
5887,Erin,Moore,Sales,43698.24,43.34735
5888,Michelle,Hood,IT,31767.88,49.07024
5889,Jesse,Hoover,Research,51440.49,59.07866
5890,James,Murphy,Sales,6219.53,26.05123
5891,Melinda,Hammond,IT,4977.73,60.27683
5892,Michelle,White,HR,61551.45,47.25364
5893,Brenda,Dalton,Testing,18671.16,50.23152
5894,Darius,Obrien,IT,18262.92,53.11454
5895,Dennis,Ochoa,IT,52811.9,48.56588
5896,Joseph,Saunders,Testing,23625.06,59.05482
5897,Patrick,Cooper,HR,82931.12,43.72239
5898,Tammy,Hartman,HR,43851.07,55.09739
5899,David,Snyder,Research,18929.94,38.76038
5900,Amber,Munoz,Research,77122.75,62.50324
5901,Shelly,Ballard,Research,69378.86,39.55359
5902,Anthony,Ramos,HR,89777.16,30.51544
5903,Kenneth,Barnes,Testing,35711.54,41.21100
5904,Christopher,Moore,Research,63023.57,39.43371
5905,Angela,Bowen,Research,21100.29,40.38177
5906,Kristen,Cooper,HR,35993.48,35.28359
5907,Carrie,Ortiz,Research,75605.51,30.36637
5908,Mark,Riley,HR,96724.81,48.20022
5909,Brett,Johnson,HR,66284.03,41.07585
5910,Jennifer,Hawkins,HR,47016.52,58.84238
5911,Lori,Frost,HR,43261.54,47.90799
5912,Anthony,Berg,HR,56498.18,48.04282
5913,Sarah,Yates,Sales,37510.25,69.42728
5914,Danielle,Johnson,Research,35834.4,59.33877
5915,Michele,Martin,Testing,37393.31,45.23604
5916,Megan,Everett,Testing,35586.33,51.77685
5917,Jared,Crawford,Research,59525.48,40.13524
5918,Olivia,Boyle,Sales,29444.85,46.53420
5919,Courtney,Hoffman,Sales,19507.69,37.52820
5920,Steven,Blair,Testing,73206.48,43.36926
5921,Karen,Sullivan,Sales,70967.63,50.33358
5922,Samuel,Page,HR,79355.2,42.26130
5923,Brooke,Rivera,HR,55326.18,61.74111
5924,Patricia,Whitehead,Research,28786.34,51.67436
5925,Todd,Molina,IT,24989.89,56.05698
5926,Rachel,Donovan,IT,73151.04,45.77763
5927,Cameron,Harvey,HR,89310.27,45.20273
5928,Samuel,Kelly,HR,39958.91,59.95559
5929,Joshua,Gonzalez,HR,85326.58,43.10645
5930,Jennifer,Browning,HR,40984.1,43.41493
5931,Jennifer,Salas,IT,86011.24,44.28552
5932,Jamie,Jordan,HR,81129.54,55.11058
5933,Dorothy,Perry,Sales,45588.46,55.75079
5934,Jason,Solis,Research,22992.34,46.56663
5935,Devon,Wells,IT,77230.72,48.33709
5936,Elizabeth,Ware,HR,83911.9,44.34730
5937,Robert,Walker,Research,9097.02,51.39300
5938,Ashley,Oliver,IT,76051.1,67.61247
5939,Richard,Williams,HR,13168.68,42.01312
5940,Curtis,Miller,Sales,6157.65,34.26976
5941,Henry,Moreno,HR,33671.8,61.88652
5942,Jesus,Ramirez,Sales,41674.19,57.49173
5943,Scott,Harrington,Testing,67071.42,46.51521
5944,Jason,Potter,Sales,30568.07,39.53032
5945,Debra,Steele,HR,54429.07,48.06558
5946,David,Porter,Testing,2092.41,47.05725
5947,Angela,Carlson,IT,84904.67,56.82980
5948,Tony,Armstrong,IT,71422.05,52.86307
5949,Lisa,Burns,HR,87641.68,45.70182
5950,Randall,Pittman,IT,64826.61,45.36703
5951,Ernest,Jones,Research,40497.36,58.47721
5952,Anna,Garcia,Sales,54238.02,51.55970
5953,Renee,Carlson,Sales,94920.26,35.32318
5954,Lee,Castillo,Research,3283.79,34.53681
5955,Kathryn,Knox,Research,25215.13,64.57889
5956,Rachel,Williams,IT,99046.66,66.68694
5957,Michael,Mosley,Sales,54061.55,67.83827
5958,Curtis,Johnson,Research,47886.21,46.84271
5959,Lindsey,Raymond,IT,75199.73,51.98082
5960,Mr.,Zachary,IT,83470.99,54.93497
5961,Guy,Allison,Sales,54876.22,50.61168
5962,Julia,Weiss,Sales,20671.57,58.17195
5963,Leah,Woods,Research,82425.34,46.48784
5964,Nicole,Williams,Sales,78268.56,48.35095
5965,Stephanie,Mack,Research,87160.09,46.06682
5966,Jessica,Osborne,Testing,71111.79,60.21589
5967,Jill,Bell,Research,43921.18,48.07293
5968,Carrie,Anderson,Research,65304.59,45.71420
5969,Jessica,Oconnell,IT,39504.13,56.09886
5970,Jacqueline,Brown,Testing,65830.74,35.05980
5971,Elizabeth,Tucker,Research,29503.05,53.72137
5972,Jennifer,Vega,Testing,8486.51,48.65126
5973,Brian,Martinez,Testing,42300.03,72.33076
5974,Becky,Garcia,Sales,16920.81,53.83381
5975,Tyler,Long,HR,95372.27,41.64074
5976,Spencer,Hanson,Research,64689.15,53.81433
5977,Kristen,Day,Sales,51245.96,63.55602
5978,Cheryl,Perez,Sales,49219.96,54.16313
5979,Wendy,Brown,IT,72104.78,50.46664
5980,Danielle,Monroe,Sales,64041.15,36.46666
5981,Stephen,Williams,Research,18841.5,48.06856
5982,Frank,Curtis,HR,87141.74,39.01281
5983,Patrick,Nelson,Testing,44246.97,56.38662
5984,Ryan,Phillips,Research,1656.59,46.77531
5985,Donna,Liu,Testing,6641,36.73403
5986,Valerie,Payne,Research,30623.62,46.34599
5987,Dr.,Jennifer,Research,23317.06,73.27430
5988,Jacob,Mckenzie,Sales,83468.09,43.87796
5989,Sandra,Williams,Research,92998.95,53.91068
5990,Natasha,Gomez,HR,26776.71,61.62914
5991,Robert,Richards,IT,60235.92,54.64681
5992,Alejandra,Kim,HR,12929.04,53.23196
5993,Kaitlyn,Spencer,Research,13307.56,50.00188
5994,Jeffrey,Morris,HR,71411.4,52.42356
5995,Lisa,Sullivan,Research,91035.18,65.22538
5996,Jennifer,Salazar,Testing,89461.32,42.93463
5997,Melissa,Miller,HR,95463.71,67.11048
5998,Laura,Warren,HR,18488.68,64.73639
5999,William,Holloway,Research,19438.71,52.49967
6000,Nathan,Marsh,IT,35559.08,39.62304
6001,Tyler,Buchanan,Sales,29258.56,55.96018
6002,Leslie,Good,Testing,61043.28,54.13806
6003,Ronnie,King,Sales,42203.44,66.50461
6004,Margaret,Rodriguez,Testing,25534.2,61.80155
6005,Ronald,Rowland,HR,47047.99,69.60818
6006,Melissa,Snyder,Research,93019.92,35.03788
6007,Zachary,Silva,IT,13649.28,41.85284
6008,James,Walton,IT,93272.79,43.45763
6009,Betty,Martinez,IT,39820.07,41.69537
6010,Bernard,Dixon,Research,2460.61,42.43253
6011,Anthony,Wright,Research,14257.25,50.00679
6012,Mark,Perez,IT,43480.89,53.88949
6013,Joseph,Watson,HR,80289.31,51.17887
6014,Chelsea,Rogers,Research,67802.14,67.48481
6015,Keith,Johnson,Testing,20679.5,62.06050
6016,Lisa,Humphrey,IT,82225.28,66.68664
6017,Richard,Marshall,Sales,62129.63,48.72811
6018,Jodi,Nguyen,HR,19510.54,37.58186
6019,Renee,Serrano,Sales,29856.12,51.51020
6020,Justin,Gamble,Sales,15613.34,59.06780
6021,Christina,Davidson,IT,18294.89,38.27489
6022,Joanne,Frazier,HR,14553.08,45.80477
6023,Jennifer,Hamilton,Research,55158.94,58.74323
6024,Lori,Butler,Sales,94592.08,35.96207
6025,Ryan,Romero,Research,70645.84,35.59972
6026,Amanda,Jimenez,Sales,48252.9,38.66118
6027,David,Mueller,IT,89173.67,48.51116
6028,Kelly,Ritter,HR,91877.97,45.23925
6029,Mariah,Roberts,IT,93546.67,46.25743
6030,Susan,Small,Research,47501.78,37.83809
6031,Deborah,Copeland,HR,68736.38,66.01340
6032,Timothy,Park,IT,65558.69,46.05166
6033,Daniel,Howell,HR,97175.79,54.62724
6034,Robert,Johnson,IT,40388.63,47.52729
6035,Jessica,Wilson,IT,44220.32,73.36794
6036,Brian,Craig,Sales,42385.86,41.27744
6037,Maria,Vargas,IT,15531.54,40.32259
6038,Thomas,Roach,Sales,87442,59.84155
6039,Phillip,Lewis,Testing,67380.26,33.76213
6040,Christy,Perez,IT,27809.31,57.58308
6041,Gary,Armstrong,Research,41646.75,54.87390
6042,Derek,Gonzalez,Research,28074.25,46.69252
6043,William,Lutz,HR,52777.43,51.98761
6044,Mrs.,Cynthia,IT,65072.22,32.04866
6045,Catherine,Hinton,Testing,69914.25,50.67527
6046,Taylor,Oneill,Research,58732.7,53.61134
6047,Melissa,Rowe,HR,6481.8,53.08627
6048,Jason,Silva,Research,63750.67,46.27727
6049,Jeffrey,Mcknight,Testing,18210.11,47.19161
6050,Adam,Ortiz,Sales,24951.78,43.06037
6051,Adam,Mccormick,Testing,59277.41,41.47543
6052,Anita,Mcdaniel,Research,51312.13,52.94761
6053,William,Rollins,Testing,73182.98,35.02597
6054,Michael,Johnson,Research,40488.18,42.99127
6055,Joshua,Newman,Testing,34672.35,46.43049
6056,John,Green,IT,98414.77,68.25269
6057,Ashley,Gordon,Sales,80870.42,41.67553
6058,Michele,Taylor,Research,18699.73,44.33180
6059,Jessica,Tucker,HR,11424.53,36.68513
6060,Mr.,David,Sales,77422.57,56.82620
6061,Todd,Davis,Research,62632.87,44.37703
6062,John,Bishop,IT,46692.92,51.00903
6063,Jack,Chandler,HR,19277.2,51.36927
6064,Matthew,Carr,HR,64136.77,58.60350
6065,Lauren,Fernandez,IT,92220.56,51.19339
6066,Angela,Watson,IT,37023.13,52.29246
6067,Christopher,Conley,Sales,27825.8,37.74033
6068,Dawn,Fisher,Testing,29588.08,57.35577
6069,Lance,Gray,Sales,84582.39,39.14813
6070,Amy,Harris,HR,73402.6,40.02085
6071,Ryan,Moore,IT,71093.22,48.91868
6072,Dr.,Derek,Testing,66903.79,43.15097
6073,Brenda,Jones,Sales,6337.01,35.53519
6074,Sylvia,Le,Sales,18309.11,49.27202
6075,Amanda,Griffith,Sales,33559.19,73.19282
6076,Christopher,Knapp,Research,59252.64,43.04421
6077,Melissa,Smith,Sales,63564.83,54.08710
6078,Victoria,Kane,Sales,45825.92,66.36978
6079,Melvin,Ward,Sales,47138.97,68.52302
6080,Jennifer,Sherman,HR,65163.6,55.82197
6081,Steven,Washington,Sales,30426.91,38.41914
6082,Mark,Jones,Testing,48622.74,34.68586
6083,Tiffany,Underwood,Research,52266,50.46681
6084,Mr.,Robert,Research,68358.3,46.31471
6085,Jason,Bryant,IT,55884.36,50.75683
6086,Paul,Schwartz,IT,21212.96,72.87249
6087,Heather,Watts,Research,51384.98,56.58620
6088,Alyssa,Carter,HR,47137.27,52.35655
6089,Beth,Mendoza,IT,35457.61,46.25636
6090,Danielle,Davis,Research,73128.73,55.78983
6091,Kendra,Bowen,Sales,67361.5,42.19440
6092,Cassandra,Aguilar,HR,25620,62.45140
6093,Latoya,Ortiz,Research,79160.01,46.81168
6094,Samantha,Flynn,Testing,44318.96,68.03196
6095,Lisa,Ramirez,IT,16695.62,51.40716
6096,Deborah,Park,IT,76181,50.91622
6097,Pamela,Harmon,Sales,70129.32,45.34106
6098,Robert,Baxter,HR,331.97,47.79014
6099,Jason,Young,IT,68988.19,47.89511
6100,Rachel,Diaz,Testing,22423.5,41.67669
6101,Steven,Vargas,Sales,85533.73,57.92548
6102,Dr.,Brian,HR,6595.74,65.37591
6103,Michael,White,HR,95878,71.12539
6104,Dominique,Lane,HR,59725.96,56.27368
6105,James,Olson,Sales,42252.01,49.27153
6106,Jamie,Singh,IT,15183.61,61.91971
6107,Stacey,Gomez,HR,69345.02,49.77671
6108,Wanda,Olson,IT,43086.82,41.94762
6109,Matthew,Jenkins,HR,61633.43,60.39833
6110,Dean,Kaufman,Sales,71186.87,69.09873
6111,Ashley,Ellis,Testing,2625.23,57.22204
6112,Maria,Thompson,IT,25875.14,65.02041
6113,Brett,Campbell,Research,43163.04,47.43268
6114,Richard,Martin,IT,40838.3,42.08455
6115,Jeffrey,Lane,Testing,44641.45,64.80346
6116,Logan,Gallegos,IT,51740.45,49.90854
6117,Stephen,Roberts,Sales,3106.06,47.47068
6118,Randy,Hull,Sales,39884.85,45.85091
6119,Lindsey,Lewis,Testing,10583.35,50.31348
6120,Keith,Lewis,Sales,91149.72,57.35209
6121,Michael,Jensen,IT,95168.11,41.33182
6122,Benjamin,Hernandez,HR,54470.46,65.85992
6123,Margaret,Davis,HR,29099.11,19.22758
6124,Kimberly,Blankenship,IT,62433.01,46.55718
6125,Chelsea,Mays,HR,78096.41,48.61506
6126,Becky,Kennedy,HR,76921.68,64.97400
6127,Paul,Marshall,IT,85637.23,56.65811
6128,Kara,Berry,Sales,66224.79,45.22010
6129,Kayla,Salazar,Sales,45154.62,48.65295
6130,Tina,Turner,Research,66534.83,65.96233
6131,Christopher,Williamson,HR,19550.28,43.33587
6132,Thomas,Ramos,Sales,85664.96,29.00496
6133,Kevin,Brooks,HR,76824.34,65.52131
6134,Benjamin,Anderson,IT,29603.2,41.78420
6135,Michael,Lane,Testing,27890.38,29.63427
6136,Sara,Hall,IT,63044.72,44.15503
6137,Melissa,Martin,Research,45580.9,59.36816
6138,Maria,Garrett,Testing,6384.11,54.46670
6139,Jeff,Rogers,Research,23683.18,54.15504
6140,Erin,Hubbard,IT,21549.44,41.35426
6141,Michael,Faulkner,Research,50115.11,48.58436
6142,Jonathan,Davis,IT,50993.71,43.57401
6143,David,Wilson,HR,19423.26,51.43200
6144,Edward,Brown,HR,44926.78,60.26482
6145,Stephanie,Haynes,IT,44142.77,64.98310
6146,Michele,Mejia,Sales,57262.97,56.06109
6147,Vanessa,Hernandez,IT,51950.53,57.79324
6148,Mitchell,Brock,Testing,89005.14,49.23805
6149,Ricardo,Weber,HR,94591.97,55.12333
6150,Lisa,Gray,Research,20744.68,34.84872
6151,Shawn,Keller,HR,73594.01,36.64081
6152,Desiree,Harding,Sales,87331.22,33.70921
6153,Christopher,Baker,HR,50499.64,57.87936
6154,Brandon,Lewis,Research,28839.97,55.83251
6155,Jordan,Haynes,Research,98024.02,45.22139
6156,Richard,Pace,HR,46338.1,40.73872
6157,Cassandra,Luna,Sales,46545.44,32.74812
6158,Cheryl,Arroyo,Sales,52239.59,44.30349
6159,Kelly,Jones,Sales,18082.62,59.00223
6160,Paul,Reyes,IT,15037.68,52.22601
6161,Steven,Martinez,Testing,60344.36,75.88943
6162,Gary,Walters,Testing,22388.92,44.58726
6163,Jessica,Smith,Research,35518.98,65.88704
6164,Luke,Hanson,HR,88305.54,64.56624
6165,Carrie,Perry,Sales,55088.02,50.59858
6166,Lori,Chavez,Research,67684.04,37.98745
6167,Benjamin,Turner,Sales,64685.94,44.35839
6168,Adam,Pierce,Sales,67001.55,38.60087
6169,Alexandria,Lee,Research,98935.37,59.70543
6170,David,Roy,Sales,67056.17,70.34821
6171,Brandon,Davis,Sales,3696.69,44.85731
6172,Noah,Wong,HR,44402.56,43.55329
6173,Mary,Rose,Testing,4268.33,49.80554
6174,Mrs.,Sheri,Research,21394.38,44.17170
6175,Connie,Gonzales,Research,62194.89,62.93761
6176,Arthur,Steele,IT,73861.18,53.32640
6177,William,Hill,Sales,91299.88,44.12782
6178,Melissa,Potter,Testing,20781.77,41.48799
6179,Vicki,Kline,Sales,33593.76,42.69478
6180,Christian,Le,Testing,59618.35,64.04978
6181,Linda,Burns,IT,6026.1,22.19011
6182,Sarah,Smith,Research,32450.78,53.14600
6183,Frank,Wilkins,Research,24085.43,59.74528
6184,Jennifer,Pena,Research,73448.96,51.71528
6185,Allison,Perez,HR,6957,53.16681
6186,Shawn,Reynolds,HR,90107.16,58.04730
6187,Brian,Ward,Testing,35025.07,45.18781
6188,Scott,Reynolds,Research,64076.12,59.99867
6189,Hannah,Lambert,Sales,36002.43,53.20991
6190,Natalie,Pierce,Sales,5708.83,45.79697
6191,Melissa,King,Research,71152.48,40.90593
6192,Erin,Meyer,Testing,68118.59,36.37152
6193,Marissa,Garcia,Testing,20553.13,52.51708
6194,Roger,Vega,Research,91270.81,43.78435
6195,Susan,Brown,HR,34370.26,59.48112
6196,Andrew,Fields,Sales,94955.85,49.98842
6197,Charles,Mcdaniel,IT,57004.58,54.13726
6198,Ryan,Wilson,Testing,20838.48,62.48433
6199,Timothy,Ingram,HR,49272.85,40.27489
6200,Elizabeth,Rivera,Research,73565.01,60.17071
6201,Jessica,Mcguire,Research,68813.21,42.98273
6202,Brian,Reilly,IT,87161.2,50.71243
6203,Gabrielle,Perez,IT,6525.47,62.78709
6204,David,Smith,IT,50343.11,47.40400
6205,Frank,Lucas,Sales,78576.02,46.15442
6206,Gabriel,Fowler,HR,57170.73,47.69515
6207,John,Hall,Testing,15587.52,24.72853
6208,Mrs.,Audrey,HR,2366.29,51.98167
6209,Elizabeth,Bartlett,IT,14988.05,36.60114
6210,Gina,Harrington,HR,30355.37,49.16703
6211,Kathy,Romero,IT,21452.3,70.30568
6212,Jennifer,Wiley,Testing,21673.33,57.23327
6213,Cheryl,Wells,HR,72766.18,31.11137
6214,Devin,Wise,Testing,53070.92,35.62683
6215,Gregory,Keith,IT,74783.4,34.72603
6216,Amanda,Parker,HR,14749.19,67.64839
6217,Kayla,Gutierrez,IT,74309.58,64.56104
6218,Michelle,Brown,IT,83258.89,39.46495
6219,John,Jones,IT,48662.4,53.32437
6220,Danielle,Carney,IT,87175.28,37.46774
6221,Kenneth,Allen,HR,37553.55,46.49383
6222,Ashley,Quinn,Research,98421.27,53.28585
6223,Stacey,Anderson,IT,4632.59,50.61745
6224,Paula,Nash,HR,40692.82,38.96142
6225,Ashley,Brooks,IT,41053.55,43.02515
6226,Nicole,Mccormick,IT,87126.52,44.24296
6227,Emily,York,Sales,55994.73,45.57587
6228,Carl,Copeland,Research,29738.69,60.12492
6229,Justin,Jenkins,Sales,16281.5,33.74393
6230,Joanne,Cline,HR,98685.17,50.86086
6231,Shelby,Rodriguez,Testing,63474.65,29.47719
6232,John,Mccoy,IT,76718.73,58.10159
6233,Kristen,Hodge,Sales,72193.85,54.94235
6234,Heidi,Rose,Research,42191.54,51.34893
6235,Barbara,Cook,IT,54290.03,48.97604
